,id,number_of_seasons,number_of_episodes,vote_count,vote_average,popularity,episode_run_time
13463,95984,1,129,2,8.0,3.779,30
13464,67365,1,8,2,4.5,0.6,50
13465,121325,1,6,2,6.0,1.411,55
13466,75065,1,120,2,5.5,3.954,35
13467,67363,1,9,2,7.5,2.652,50
13468,84517,1,9,2,7.0,1.408,0
13469,75478,7,54,2,8.5,1.075,60
13470,136412,1,8,2,6.0,1.554,41
13471,207294,1,8,2,6.0,1.176,22
13472,228355,1,2,2,8.5,6.739,0
13473,94826,1,7,2,6.5,3.197,120
13474,136429,2,24,2,5.0,2.306,2
13475,194878,1,4,2,4.0,0.932,0
13476,85316,1,2,2,7.5,0.0,30
13477,94829,1,5,2,7.8,2.285,45
13478,106152,1,8,2,6.0,1.182,0
13479,194854,1,10,2,7.5,4.379,55
13480,85324,1,11,2,5.5,1.4,3
13481,202844,1,4,2,8.0,0.757,40
13482,202819,1,38,2,9.5,1.4,0
13483,194828,1,30,2,7.5,4.977,45
13484,120820,5,43,2,7.0,3.59,0
13485,94837,1,24,2,7.0,2.415,0
13486,85303,1,6,2,7.5,1.712,50
13487,128287,1,4,2,8.5,1.4,42
13488,96310,1,15,2,7.5,4.612,22
13489,83788,2,20,2,3.5,1.352,20
13490,94394,1,6,2,5.0,0.715,60
13491,109228,1,8,2,6.0,1.354,0
13492,196124,1,4,2,5.0,0.737,0
13493,98736,5,30,2,5.5,4.923,10
13494,92601,1,11,2,5.2,0.995,150
13495,123342,1,24,2,4.5,4.34,0
13496,211357,1,36,2,6.0,0.84,0
13497,116361,1,10,2,8.0,2.714,30
13498,102406,2,48,2,8.0,4.612,37
13499,106155,1,8,2,6.0,1.169,46
13500,230104,1,35,2,7.0,9.488,45
13501,220261,1,36,2,5.5,8.659,0
13502,107446,1,24,2,8.5,5.531,45
13503,207300,2,16,2,6.5,0.6,0
13504,113870,1,6,2,4.5,1.261,0
13505,83738,1,22,2,4.5,3.933,0
13506,83744,1,5,2,7.0,1.278,55
13507,194861,1,1,2,10.0,0.6,0
13508,197764,4,34,2,8.5,1.067,55
13509,124395,1,12,2,10.0,1.26,25
13510,72392,1,1,2,8.0,1.513,22
13511,120082,1,5,2,7.0,4.905,25
13512,76882,2,28,2,8.0,2.366,35
13513,76831,7,68,2,7.0,4.751,0
13514,120836,2,20,2,5.5,2.974,45
13515,136436,1,4,2,4.5,0.709,0
13516,130817,1,24,2,4.5,2.825,45
13517,79672,1,15,2,5.5,1.334,15
13518,194877,1,4,2,6.0,1.229,0
13519,107453,1,1,2,5.5,0.669,20
13520,194849,1,5,2,3.0,2.026,40
13521,85318,1,2,2,10.0,0.0,0
13522,211332,1,24,2,4.5,5.009,40
13523,214463,1,9,2,6.0,1.848,50
13524,227643,1,1,2,9.0,0.0,30
13525,123333,1,16,2,7.0,1.888,45
13526,194802,1,3,2,6.25,1.251,44
13527,76893,1,8,2,5.0,1.438,8
13528,107473,2,52,2,6.5,0.84,16
13529,107462,2,22,2,5.5,3.497,15
13530,80556,2,17,2,10.0,3.674,24
13531,197712,1,6,2,6.0,4.36,45
13532,94852,1,6,2,5.5,0.84,43
13533,153721,1,2,2,7.5,1.176,0
13534,106697,1,10,2,5.5,3.637,60
13535,107255,1,16,2,8.0,6.601,23
13536,103622,1,7,2,6.0,1.483,0
13537,70825,1,10,2,6.5,0.924,44
13538,113841,1,314,2,5.5,3.842,45
13539,113894,1,13,2,8.5,1.174,50
13540,113879,1,9,2,9.0,1.613,11
13541,83173,1,10,2,3.5,0.767,65
13542,113855,1,2,2,3.5,0.663,0
13543,156004,1,8,2,6.5,1.4,0
13544,134879,2,15,2,6.5,1.623,0
13545,220325,1,16,2,5.5,1.87,48
13546,74560,4,23,2,7.0,0.943,43
13547,74586,2,12,2,9.0,0.84,42
13548,122371,2,24,2,6.0,3.86,5
13549,70871,1,5,2,8.5,1.53,46
13550,220337,1,24,2,4.0,10.002,35
13551,93015,4,40,2,3.5,2.773,0
13552,118380,1,36,2,5.0,2.752,45
13553,67458,1,1,2,6.5,0.6,60
13554,122368,1,10,2,6.0,0.896,0
13555,156066,1,5,2,4.0,1.4,0
13556,107274,1,30,2,8.5,4.692,40
13557,83157,1,8,2,9.0,1.382,45
13558,199928,1,54,2,7.0,27.483,3
13559,74727,1,56,2,8.5,6.154,0
13560,156020,1,10,2,7.8,1.624,70
13561,152478,1,10,2,8.0,2.606,78
13562,227290,1,22,2,5.75,0.6,0
13563,74721,1,1,2,8.5,0.0,26
13564,69026,1,20,2,7.0,3.819,22
13565,107278,1,12,2,6.0,0.772,0
13566,195561,1,30,2,8.0,3.053,30
13567,225577,1,36,2,6.0,3.724,0
13568,83144,1,5,2,6.5,2.579,55
13569,12093,1,12,2,8.0,0.917,25
13570,94879,1,12,2,10.0,1.4,40
13571,74594,1,3,2,6.0,1.157,0
13572,118367,1,6,2,7.0,1.4,43
13573,220306,1,30,2,6.0,2.269,45
13574,195559,1,15,2,7.5,1.828,33
13575,113872,1,6,2,6.0,0.655,0
13576,63732,1,9,2,4.0,2.225,11
13577,117205,3,37,2,4.5,1.341,55
13578,83123,1,9,2,8.5,2.828,55
13579,83150,1,12,2,7.0,2.273,23
13580,83161,1,3,2,8.5,0.75,50
13581,72383,1,4,2,7.5,1.874,58
13582,210228,1,34,2,10.0,10.056,40
13583,92061,1,10,2,8.5,2.589,90
13584,69025,2,24,2,7.0,1.7,48
13585,83120,1,12,2,5.0,5.434,24
13586,83175,2,4,2,7.5,1.018,25
13587,210202,1,8,2,8.8,1.4,60
13588,120005,1,1,2,7.5,0.706,0
13589,210231,1,8,2,9.0,0.84,0
13590,156019,1,3,2,7.5,0.619,44
13591,74747,4,260,2,8.5,2.337,60
13592,152426,1,1,2,10.0,0.6,0
13593,116790,2,17,2,9.5,3.767,45
13594,111426,1,2,2,10.0,0.6,6
13595,72655,1,3,2,4.0,1.522,0
13596,116753,4,110,2,8.5,2.657,10
13597,95981,1,10,2,7.0,2.625,44
13598,208195,1,7,2,5.0,0.84,22
13599,196812,2,30,2,10.0,1.037,38
13600,107416,1,115,2,6.0,6.821,15
13601,215247,1,20,2,8.0,1.497,25
13602,156002,1,6,2,8.5,2.199,40
13603,134842,1,5,2,5.5,1.76,120
13604,74751,1,5,2,5.5,2.266,20
13605,118525,1,3,2,10.0,2.198,78
13606,152447,1,3,2,5.0,1.857,0
13607,156038,1,12,2,7.0,3.561,62
13608,226002,1,40,2,5.0,18.729,0
13609,72821,1,100,2,7.0,2.239,35
13610,155364,1,29,2,7.0,2.926,45
13611,234267,1,8,2,10.0,9.049,26
13612,207140,1,5,2,7.0,0.773,25
13613,207122,1,2,2,6.0,1.4,91
13614,88881,1,126,2,2.0,28.536,28
13615,95969,1,6,2,10.0,1.302,0
13616,26921,1,8,2,8.0,1.167,60
13617,116766,1,13,2,8.0,0.6,0
13618,122926,2,14,2,6.8,1.335,44
13619,95968,1,13,2,6.0,2.387,40
13620,72700,1,3,2,10.0,1.467,59
13621,113220,1,2,2,6.0,0.6,0
13622,111401,1,4,2,6.0,0.7,30
13623,67440,1,6,2,6.5,0.906,44
13624,113310,1,6,2,6.0,0.957,0
13625,139184,1,16,2,4.0,3.51,24
13626,113263,1,13,2,6.5,2.479,24
13627,118394,1,4,2,8.5,0.84,0
13628,125375,1,13,2,6.5,0.685,0
13629,93080,1,2,2,5.0,0.0,19
13630,152445,1,4,2,1.5,0.784,20
13631,93885,1,50,2,9.5,1.03,0
13632,92041,1,8,2,6.5,2.687,43
13633,74715,1,5,2,10.0,1.982,25
13634,136169,1,3,2,8.0,0.699,49
13635,74525,1,8,2,8.5,0.695,0
13636,156073,1,5,2,4.5,0.6,0
13637,156042,1,3,2,4.5,0.6,0
13638,111442,1,15,2,5.0,2.926,25
13639,93059,1,8,2,6.0,0.905,0
13640,215222,1,1,2,5.5,0.0,25
13641,136152,1,9,2,7.0,1.984,50
13642,103642,1,8,2,6.5,2.52,25
13643,156708,1,14,2,9.5,13.314,60
13644,72696,3,26,2,9.0,1.585,60
13645,122973,1,3,2,10.0,0.741,60
13646,156757,1,8,2,8.5,1.06,23
13647,67403,5,44,2,5.5,2.797,5
13648,72669,1,2,2,9.0,2.392,0
13649,113208,1,1,2,10.0,0.0,27
13650,152459,1,52,2,10.0,0.6,0
13651,156098,1,12,2,1.5,18.783,23
13652,134821,1,6,2,6.5,1.253,0
13653,226056,1,8,2,8.0,3.986,48
13654,213103,1,40,2,8.0,6.657,45
13655,156076,1,6,2,6.0,1.869,16
13656,92049,1,1,2,7.0,0.6,0
13657,195562,1,30,2,5.5,1.205,45
13658,74502,1,1,2,9.0,0.812,0
13659,93853,2,102,2,9.0,6.199,90
13660,227212,1,8,2,8.0,3.599,23
13661,118379,1,2,2,7.0,0.907,0
13662,225552,1,72,2,9.0,34.591,0
13663,103655,1,8,2,5.0,1.286,52
13664,74768,2,16,2,10.0,1.757,40
13665,153753,1,8,2,8.0,4.463,0
13666,227219,1,3,2,7.0,1.624,60
13667,87977,1,8,2,7.5,1.227,11
13668,133106,2,36,2,8.0,34.983,12
13669,103687,1,8,2,8.0,0.675,39
13670,73986,5,52,2,9.0,1.892,120
13671,210115,1,20,2,5.2,8.651,43
13672,87571,1,3,2,8.0,2.755,172
13673,139001,1,82,2,6.0,1.652,44
13674,74719,1,122,2,5.5,3.619,35
13675,87549,1,1,2,1.0,0.973,0
13676,121869,1,13,2,8.5,1.188,35
13677,75439,3,712,2,5.0,72.969,20
13678,121872,1,10,2,8.5,1.709,17
13679,130246,3,83,2,5.0,4.55,43
13680,231254,1,8,2,8.5,8.861,50
13681,77123,1,16,2,3.0,1.104,9
13682,87911,1,36,2,7.5,2.824,45
13683,87501,1,65,2,7.5,17.94,30
13684,94831,1,30,2,9.0,6.264,42
13685,88769,1,6,2,5.0,1.861,51
13686,128640,1,10,2,5.0,1.4,15
13687,73911,1,1,2,5.5,0.71,0
13688,196437,1,30,2,5.5,11.582,120
13689,104366,1,52,2,6.0,10.231,11
13690,139085,1,20,2,1.5,8.665,0
13691,130271,1,3,2,10.0,0.672,60
13692,114144,1,3,2,6.5,0.84,30
13693,75497,6,44,2,7.0,1.68,45
13694,73904,1,2,2,7.0,1.719,45
13695,87528,3,69,2,8.0,22.678,12
13696,103974,3,9,2,9.5,0.757,0
13697,194572,1,10,2,6.2,2.507,40
13698,77116,1,12,2,8.5,1.924,35
13699,63440,1,10,2,7.0,1.918,60
13700,196493,2,24,2,8.0,5.756,120
13701,68425,1,1,2,5.5,0.851,0
13702,99441,1,6,2,3.5,1.679,13
13703,93832,1,7,2,8.0,0.6,60
13704,114989,1,12,2,10.0,1.284,60
13705,30306,1,3,2,5.0,1.554,45
13706,81476,2,51,2,9.0,20.159,0
13707,81495,1,8,2,7.5,1.4,39
13708,210143,1,12,2,10.0,1.476,3
13709,81430,1,21,2,10.0,5.657,35
13710,230735,1,8,2,9.5,72.181,24
13711,69009,1,13,2,7.5,1.215,30
13712,210119,1,30,2,8.0,2.57,0
13713,198466,1,60,2,9.5,1.4,0
13714,63459,1,5,2,7.0,0.6,42
13715,206818,1,3,2,4.5,3.217,44
13716,137839,1,6,2,7.5,0.942,0
13717,113383,1,3,2,7.0,0.6,60
13718,93828,1,12,2,7.0,4.096,4
13719,155508,1,6,2,9.5,1.819,26
13720,93893,3,57,2,10.0,10.759,0
13721,74718,1,4,2,10.0,0.0,20
13722,93896,1,4,2,7.0,2.148,52
13723,93887,1,36,2,7.0,3.185,45
13724,153720,2,24,2,7.5,1.977,44
13725,69023,3,28,2,7.0,2.152,10
13726,75430,3,85,2,8.0,11.287,60
13727,75472,1,7,2,7.5,8.365,120
13728,207376,1,50,2,9.0,1.659,0
13729,125354,1,10,2,6.0,6.028,45
13730,93850,2,20,2,8.0,1.165,26
13731,93829,1,4,2,5.0,2.356,52
13732,72617,1,6,2,6.0,1.204,25
13733,75445,1,3,2,6.5,0.72,52
13734,81440,12,146,2,6.5,15.885,45
13735,93094,1,2,2,5.5,0.0,16
13736,121893,1,3,2,5.5,0.669,41
13737,63422,2,9,2,7.0,1.155,0
13738,87906,5,123,2,5.5,19.776,15
13739,194597,1,1,2,6.0,0.6,0
13740,220349,1,11,2,5.5,5.65,0
13741,88562,1,11,2,8.0,1.626,45
13742,88758,1,6,2,6.0,0.92,44
13743,62721,1,16,2,4.0,2.996,55
13744,104000,1,10,2,9.0,1.621,0
13745,220368,1,3,2,3.5,1.283,22
13746,93843,1,9,2,10.0,0.784,20
13747,111972,1,8,2,8.5,1.037,7
13748,111997,1,12,2,6.0,2.277,22
13749,117211,1,7,2,6.5,3.48,40
13750,73913,1,20,2,5.5,1.567,15
13751,130280,3,21,2,7.0,0.631,0
13752,155559,1,8,2,7.0,1.793,50
13753,88580,8,87,2,6.5,12.24,90
13754,68426,1,111,2,5.0,3.071,0
13755,93830,1,25,2,9.0,3.341,23
13756,62723,1,12,2,4.0,1.4,0
13757,83195,1,50,2,7.5,6.571,50
13758,220366,1,15,2,6.0,3.782,0
13759,117202,1,10,2,3.5,1.767,41
13760,213116,1,6,2,6.5,0.724,52
13761,216787,1,6,2,6.0,3.28,43
13762,62730,1,141,2,6.0,42.46,45
13763,83134,1,9,2,5.5,3.381,0
13764,114973,1,26,2,6.0,18.086,120
13765,77194,1,7,2,5.5,1.247,22
13766,62767,7,105,2,10.0,11.804,138
13767,62775,2,47,2,9.8,6.913,120
13768,63766,1,4,2,8.0,1.709,60
13769,94891,1,8,2,5.0,1.489,21
13770,106660,1,10,2,7.5,2.057,45
13771,94814,3,30,2,10.0,3.426,15
13772,203531,1,6,2,5.0,2.087,0
13773,196447,1,8,2,4.0,2.839,55
13774,130261,1,2,2,10.0,0.908,0
13775,217362,1,23,2,6.0,4.431,0
13776,222508,1,9,2,4.0,1.122,0
13777,225161,1,18,2,1.0,1.363,13
13778,88732,12,75,2,8.5,3.962,60
13779,117907,1,10,2,5.5,1.017,30
13780,117924,1,6,2,6.0,1.283,23
13781,89859,1,59,2,6.5,2.76,45
13782,111960,6,36,2,9.0,3.41,30
13783,68416,1,6,2,6.5,1.327,42
13784,88529,1,6,2,9.0,0.6,0
13785,89862,1,6,2,10.0,1.247,5
13786,139089,1,4,2,7.0,0.84,0
13787,111950,2,32,2,9.5,6.94,0
13788,203600,1,20,2,6.0,2.234,85
13789,89854,1,36,2,9.0,1.887,45
13790,198959,1,36,2,7.5,0.6,1
13791,111958,6,37,2,8.5,2.528,20
13792,117215,2,20,2,4.0,1.541,15
13793,114188,8,42,2,8.5,1.246,45
13794,111996,1,13,2,5.0,3.834,45
13795,130284,1,3,2,7.5,0.6,0
13796,114909,2,16,2,5.5,1.291,60
13797,197288,1,8,2,9.0,2.671,0
13798,88501,8,156,2,10.0,37.139,22
13799,114158,1,6,2,3.0,1.914,0
13800,117998,1,6,2,6.5,1.042,61
13801,106738,1,20,2,5.0,2.99,65
13802,126898,5,68,2,8.0,25.883,3
13803,221787,1,5,2,6.0,1.4,0
13804,216061,1,8,2,6.5,4.54,45
13805,123921,1,2,2,6.5,1.785,50
13806,208982,2,10,2,7.5,3.552,45
13807,229824,1,3,2,10.0,1.702,0
13808,221786,1,22,2,6.0,8.888,0
13809,118918,2,14,2,9.5,6.091,117
13810,157342,2,11,2,5.5,7.116,0
13811,107390,1,18,2,3.5,2.975,44
13812,216013,1,10,2,7.0,4.102,60
13813,107367,1,1,2,6.0,0.713,0
13814,126879,1,2,2,9.5,0.6,0
13815,97730,1,2,2,9.0,0.0,0
13816,203577,1,5,2,1.5,0.6,0
13817,216030,1,11,2,7.0,1.874,42
13818,156342,2,45,2,7.0,9.122,30
13819,217797,1,9,2,5.0,1.46,81
13820,19490,1,8,2,7.0,1.267,0
13821,64413,1,8,2,7.0,1.4,30
13822,220964,1,30,2,9.5,2.174,45
13823,118949,1,34,2,7.0,10.602,2
13824,67212,1,27,2,9.5,41.318,65
13825,101877,1,4,2,6.0,1.187,43
13826,107399,1,10,2,5.0,0.672,0
13827,116140,1,2,2,9.0,0.668,52
13828,103904,1,27,2,4.0,1.639,45
13829,216009,1,12,2,8.0,2.339,30
13830,123991,1,20,2,10.0,1.4,30
13831,101858,1,122,2,6.5,6.213,35
13832,136690,1,10,2,6.5,2.118,60
13833,102294,1,8,2,6.5,0.999,45
13834,157313,1,6,2,6.5,2.839,25
13835,208156,1,4,2,6.0,1.904,59
13836,103947,1,7,2,8.5,1.061,43
13837,114124,1,10,2,6.0,2.353,25
13838,127267,1,4,2,8.5,0.6,0
13839,217328,1,52,2,7.0,34.866,0
13840,123970,1,1,2,5.0,0.6,0
13841,103966,1,6,2,3.0,0.84,0
13842,220993,1,15,2,5.5,0.971,0
13843,102289,1,3,2,2.5,0.84,37
13844,156338,1,3,2,8.0,0.84,60
13845,90865,1,26,2,5.0,3.508,0
13846,136734,1,16,2,9.5,2.124,0
13847,111633,2,16,2,8.5,2.23,0
13848,111623,1,13,2,8.5,5.202,40
13849,221707,1,12,2,4.8,1.555,90
13850,156304,1,4,2,7.0,1.781,38
13851,221795,1,10,2,5.5,3.219,0
13852,218642,1,13,2,8.5,2.642,20
13853,217716,1,3,2,6.0,2.747,50
13854,113150,3,4,2,6.5,1.263,0
13855,68424,1,121,2,5.3,1.836,40
13856,225109,1,24,2,8.0,3.281,45
13857,126848,1,5,2,1.5,1.034,120
13858,103928,1,12,2,6.0,0.6,27
13859,136794,1,8,2,8.0,2.012,30
13860,123945,2,175,2,8.0,3.659,49
13861,99499,1,4,2,9.8,0.76,55
13862,217795,1,12,2,5.5,1.409,0
13863,217770,1,22,2,6.5,1.255,0
13864,101853,1,6,2,9.0,1.263,90
13865,117544,2,75,2,4.5,3.414,45
13866,127240,1,22,2,8.0,4.493,0
13867,156313,1,10,2,7.0,1.406,11
13868,76241,5,54,2,3.0,8.665,60
13869,217760,1,2,2,6.0,0.944,0
13870,71952,8,165,2,6.0,6.303,75
13871,66021,2,27,2,9.0,1.96,30
13872,117578,1,13,2,3.0,2.771,120
13873,116120,1,4,2,6.5,0.6,0
13874,136674,1,6,2,5.5,9.56,52
13875,80047,1,94,2,8.5,1.765,0
13876,218641,1,16,2,6.0,1.873,0
13877,217778,1,30,2,8.0,1.94,0
13878,217752,1,6,2,6.0,1.238,45
13879,157392,1,8,2,3.0,1.942,25
13880,83556,1,151,2,4.5,14.715,15
13881,64469,1,4,2,8.5,1.272,0
13882,83545,1,8,2,4.5,1.085,30
13883,138109,2,13,2,4.5,2.358,46
13884,137639,1,3,2,8.0,0.6,52
13885,218419,1,6,2,9.0,2.731,0
13886,137630,1,2,2,10.0,0.6,0
13887,64463,1,8,2,6.5,1.737,55
13888,66089,1,12,2,6.0,1.167,60
13889,217763,1,24,2,5.0,13.338,0
13890,157361,1,6,2,6.0,1.492,0
13891,135505,1,30,2,5.5,2.174,45
13892,118978,1,11,2,7.0,2.992,23
13893,218436,1,10,2,4.5,0.6,0
13894,76255,1,12,2,6.0,1.4,60
13895,225138,1,12,2,6.0,0.71,0
13896,80010,2,15,2,7.0,2.251,25
13897,217771,1,10,2,6.0,3.784,90
13898,76224,2,8,2,5.5,1.935,30
13899,67252,4,52,2,10.0,2.836,40
13900,69730,1,6,2,8.0,0.657,0
13901,80076,2,30,2,5.0,2.848,22
13902,117536,2,7,2,8.0,1.008,0
13903,127231,1,112,2,4.0,29.855,100
13904,214145,1,2,2,7.5,0.0,20
13905,97718,1,2,2,7.5,0.0,18
13906,214121,1,6,2,7.0,0.773,0
13907,102282,1,24,2,7.0,2.67,5
13908,217762,1,10,2,8.5,1.96,0
13909,214158,2,130,2,9.0,3.142,37
13910,117445,4,24,2,4.5,1.835,60
13911,101844,1,2,2,10.0,1.399,0
13912,123905,1,10,2,6.5,1.274,10
13913,118966,1,6,2,10.0,2.785,22
13914,218654,1,20,2,7.0,1.596,0
13915,101825,1,24,2,7.0,2.384,3
13916,218650,1,3,2,8.0,1.176,22
13917,116126,1,6,2,8.5,0.768,0
13918,214160,1,5,2,6.0,25.544,43
13919,118935,1,1,2,10.0,0.6,0
13920,214147,1,1,2,8.5,0.6,86
13921,208995,3,78,2,4.5,1.4,0
13922,101805,2,23,2,8.0,1.408,48
13923,117482,1,10,2,3.5,1.963,18
13924,154801,2,8,2,9.5,1.436,0
13925,67687,1,26,2,9.0,2.425,30
13926,214599,1,1,2,7.5,0.6,0
13927,67628,3,25,2,6.5,55.215,24
13928,67631,1,1,2,6.0,2.883,24
13929,203935,1,10,2,7.0,4.609,68
13930,74210,3,24,2,8.0,2.24,0
13931,85826,3,36,2,7.0,2.274,15
13932,76289,1,98,2,6.0,12.573,45
13933,116849,1,20,2,6.0,5.656,60
13934,118077,1,16,2,7.5,5.303,6
13935,67621,1,140,2,9.0,39.273,30
13936,91452,1,11,2,4.0,6.027,24
13937,118297,2,18,2,4.5,1.82,29
13938,132195,2,17,2,7.0,3.509,0
13939,62477,1,6,2,4.0,1.235,0
13940,214520,1,6,2,6.0,2.498,27
13941,210588,1,8,2,10.0,1.232,0
13942,116856,1,8,2,7.0,2.358,0
13943,211295,1,8,2,9.0,1.392,0
13944,205439,2,13,2,4.5,3.915,60
13945,119189,2,12,2,9.0,0.71,44
13946,85857,1,1,2,7.0,0.0,16
13947,107509,2,19,2,5.25,1.738,15
13948,131478,2,20,2,1.0,2.177,11
13949,211219,1,8,2,6.0,2.793,0
13950,85839,1,9,2,5.5,0.66,0
13951,67634,1,10,2,6.8,0.967,10
13952,158279,1,6,2,8.0,2.789,23
13953,82696,3,15,2,7.0,5.883,25
13954,77874,1,13,2,5.0,1.275,0
13955,91410,1,9,2,7.0,3.473,0
13956,226481,1,8,2,9.0,0.93,0
13957,76247,1,3,2,7.0,1.157,0
13958,205426,1,3,2,6.0,0.979,45
13959,214565,1,1,2,6.0,0.6,0
13960,76248,1,14,2,8.0,1.4,0
13961,219447,1,13,2,9.0,16.844,0
13962,219408,2,1,2,5.5,0.6,0
13963,97526,1,4,2,5.5,0.0,0
13964,214546,2,6,2,7.5,3.278,45
13965,219443,1,4,2,6.0,53.949,0
13966,219463,1,10,2,4.0,3.325,0
13967,214572,1,10,2,6.0,1.346,43
13968,105393,1,3,2,7.0,0.6,168
13969,203942,6,86,2,10.0,30.306,0
13970,127623,1,29,2,5.5,3.221,54
13971,82692,1,13,2,7.0,3.045,25
13972,76232,2,20,2,7.0,1.608,15
13973,67296,5,23,2,6.5,1.299,45
13974,97523,1,8,2,6.0,4.267,60
13975,76286,3,19,2,7.5,1.571,57
13976,221746,1,10,2,9.5,0.0,200
13977,118228,3,14,2,7.5,3.13,20
13978,102244,1,10,2,8.0,0.913,0
13979,219410,1,160,2,9.0,27.311,36
13980,116996,1,10,2,3.5,3.002,13
13981,229285,1,38,2,7.5,8.519,0
13982,105374,1,28,2,10.0,14.479,60
13983,136749,2,10,2,6.0,0.6,0
13984,116939,2,20,2,8.0,1.212,45
13985,97758,1,115,2,5.0,129.587,30
13986,85868,1,4,2,6.5,1.008,42
13987,132184,1,1,2,7.0,0.0,27
13988,217618,1,15,2,4.5,1.4,44
13989,136768,1,6,2,10.0,1.019,42
13990,85879,1,1,2,7.0,1.05,22
13991,214530,1,10,2,7.0,4.567,40
13992,217656,1,36,2,6.0,0.631,25
13993,119178,1,2,2,8.2,2.471,0
13994,205469,1,2,2,6.0,0.84,0
13995,123995,3,23,2,10.0,1.74,0
13996,102214,1,7,2,6.5,3.425,50
13997,62469,3,39,2,9.5,1.017,25
13998,136718,1,7,2,7.0,1.855,0
13999,220591,1,13,2,10.0,0.6,0
14000,217313,1,6,2,4.5,2.49,0
14001,77843,1,2,2,5.5,1.155,0
14002,205495,1,20,2,8.2,14.685,0
14003,74289,1,1,2,10.0,0.6,0
14004,123992,1,16,2,10.0,1.4,45
14005,131540,1,2,2,7.0,1.559,40
14006,220983,2,1,2,10.0,0.6,22
14007,135709,1,40,2,7.0,2.865,45
14008,220971,1,10,2,6.5,6.469,45
14009,135706,1,2,2,8.5,0.84,8
14010,208994,1,4,2,4.5,1.442,0
14011,64460,9,158,2,6.0,12.482,120
14012,222531,1,24,2,6.0,0.825,0
14013,102210,5,54,2,4.5,5.379,120
14014,82625,1,12,2,5.0,2.744,20
14015,135396,1,7,2,8.8,2.192,45
14016,123947,1,1,2,8.5,1.4,0
14017,117471,1,38,2,5.5,5.46,45
14018,64478,1,8,2,3.0,2.391,60
14019,117587,3,24,2,7.5,4.514,0
14020,82669,1,22,2,7.5,3.172,30
14021,67644,1,9,2,5.5,2.189,120
14022,136730,1,6,2,4.5,2.321,50
14023,80009,1,0,2,6.5,2.503,35
14024,220960,1,15,2,4.8,2.397,45
14025,77866,1,15,2,5.0,1.48,0
14026,83582,1,142,2,3.0,109.759,45
14027,229275,1,2,2,7.0,0.0,20
14028,107593,1,8,2,5.0,4.761,0
14029,210565,1,4,2,7.5,0.6,50
14030,74261,3,38,2,8.5,1.353,43
14031,131463,5,14,2,5.5,1.235,105
14032,205444,2,14,2,6.0,8.822,50
14033,127604,1,27,2,10.0,1.24,60
14034,214532,1,6,2,5.5,1.456,0
14035,205452,2,24,2,4.0,2.749,45
14036,119200,1,2,2,9.0,1.96,0
14037,205431,1,2,2,6.0,0.6,0
14038,214517,1,1,2,4.0,0.84,0
14039,84116,1,4,2,4.0,3.532,52
14040,210529,1,8,2,5.0,2.236,60
14041,131490,3,12,2,8.0,0.65,45
14042,97598,1,52,2,8.0,14.598,0
14043,123981,1,6,2,6.0,1.4,0
14044,214518,1,8,2,5.0,3.3,0
14045,205401,3,18,2,4.5,1.054,30
14046,96726,3,30,2,9.0,1.938,0
14047,136725,1,5,2,8.5,1.4,44
14048,91496,1,81,2,6.0,1.853,45
14049,74296,2,17,2,8.5,1.399,5
14050,85858,4,160,2,10.0,78.896,25
14051,82660,1,54,2,5.5,4.992,45
14052,132135,3,29,2,7.0,16.26,0
14053,229281,1,8,2,8.5,1.395,15
14054,131458,1,16,2,6.0,0.76,22
14055,132194,2,13,2,6.5,2.319,47
14056,220586,2,24,2,5.5,7.28,0
14057,154421,2,17,2,6.5,0.752,0
14058,107582,1,20,2,6.5,4.277,0
14059,107590,1,8,2,6.0,1.095,42
14060,227941,1,7,2,6.0,0.862,0
14061,158224,1,7,2,4.5,2.731,0
14062,82637,1,20,2,1.5,1.504,48
14063,82680,7,60,2,10.0,3.128,0
14064,234506,1,8,2,10.0,25.974,0
14065,115671,1,10,2,5.5,1.316,0
14066,78439,1,4,2,8.5,0.84,60
14067,218406,1,11,2,5.0,1.334,43
14068,62101,7,126,2,7.8,32.885,0
14069,221230,1,8,2,10.0,1.957,0
14070,78451,1,45,2,8.0,4.071,45
14071,228649,1,10,2,7.0,4.134,44
14072,74402,1,264,2,6.5,37.764,0
14073,80247,1,5,2,5.5,4.2,23
14074,96789,1,3,2,8.0,0.913,0
14075,224544,1,36,2,4.5,6.59,0
14076,95470,1,6,2,10.0,1.4,0
14077,126451,1,4,2,5.0,0.6,22
14078,69847,1,10,2,2.2,4.631,80
14079,138276,1,36,2,10.0,5.283,39
14080,228622,1,16,2,5.25,5.343,0
14081,215408,1,6,2,6.0,1.877,90
14082,84139,1,0,2,3.0,0.6,0
14083,224347,1,10,2,6.0,0.693,0
14084,80243,1,12,2,8.5,2.33,60
14085,154797,1,10,2,5.0,1.021,0
14086,226833,1,4,2,8.0,3.525,0
14087,84188,2,12,2,7.0,1.825,90
14088,84106,1,19,2,9.0,3.94,60
14089,154458,1,1,2,8.5,1.4,46
14090,217669,20,59,2,10.0,2.654,44
14091,116879,2,32,2,6.0,2.204,30
14092,217700,1,4,2,6.0,2.621,60
14093,115656,8,72,2,5.0,1.829,25
14094,78443,4,46,2,6.0,2.644,21
14095,80246,1,5,2,6.0,1.973,24
14096,93726,1,2,2,7.0,1.531,90
